captured_date,source,msft_classification_type,extension_identifier,publisher_name,version,artifact,sha256,size_mb,published_date,last_updated_date,verified_publisher,installation_count,average_rating,rating_count,categories,repository_url,flags,engines_vscode,exists_in_dataset
2025-09-25,removed_list,Malware,0xS1rx58D3V.ChatGPT-B0T,0xS1rx58D3V,0.0.1,0xS1rx58D3V.ChatGPT-B0T-0.0.1.vsix,16a3169d5b75fe7df05488e7627380af9ea9a0c34d78ac413dde1e79e47dc021,0.55,2024-07-24,2024-07-24,false,47,4.4,1,Other,none,validated;public,^1.91.0,RL
2025-09-21,removed_list,Malware,498-00.cppformat,498-00,1.0.12,498-00.cppformat-1.0.12.vsix,c793ed6f2354eacc34d454203760cf4e7a024b95ca42d030bd36f8a08ec74264,0.84,2025-09-17,2025-09-20,false,36,null,null,Programming Languages;Formatters,https://github.com/AB498/cppformat.git,validated;public,^1.0.0,vsmex
2025-09-25,removed_list,Malware,498-00.cppplayground,498-00,1.0.43,498-00.cppplayground-1.0.43.vsix,a5663ece0b4c8252b8ed8696bbd5b6367f63a34b38fb4c89e41c761222943de6,1.60,2025-09-17,2025-09-18,false,11,null,null,Programming Languages;Snippets;Linters;Debuggers;Formatters;Data Science;Visualization;Education;AI,https://github.com/AB498/cppplayground.git,validated;public,^1.0.0,vsmex
2025-09-21,removed_list,Malware,498-00.pythonformat,498-00,1.0.51,498-00.pythonformat-1.0.51.vsix,19f9e60ef50cdcc0343cbfca5f9be052b34fcb3094bd6c5adc2f90055cd01d34,6.21,2025-09-17,2025-09-18,false,116,null,null,Programming Languages;Linters;Debuggers;Formatters;Visualization,https://github.com/AB498/pythonformat.git,validated;public,^1.0.0,vsmex
2025-09-25,malicious_list,Malicious,498.pythonformat,498,1.0.48,498.pythonformat-1.0.48.vsix,4fec0d46ba7bae1778f0d9e4c7e846bbd1182a19efb46cf8c7ec85aa531b20cd,4.15,2024-11-29,2024-11-29,false,1100,4.5,1,Programming Languages,none,validated;public;unpublished;locked,^1.0.0,RL
2025-09-03,malicious_list,Malicious,7finney.ethcode,7finney,0.5.1,7finney.ethcode-0.5.1.vsix,c5a41f1f4b6ec4bc9f8b96bab139f5bffca6beb54ad049d71679249d249e6606,12.17,2022-10-28,2025-07-01,false,6219,5,1,Programming Languages;Debuggers,https://github.com/7finney/ethcode.git,validated;public,^1.84.0,vsmex
2025-06-23,malicious_list,Malicious,ab-498.cppformat,ab-498,1.0.10,ab-498.cppformat-1.0.10.vsix,4eb39ccdff9c04755c98cc04d03991e4df00fac0a13414f1c59abe970fb87e2e,0.62,2025-04-13,2025-04-23,false,879,0,0,Programming Languages;Formatters,https://github.com/AB498/cppformat.git,validated;public,^1.0.0,vsmex
2025-06-23,malicious_list,Malicious,ab-498.cppplayground,ab-498,1.0.42,ab-498.cppplayground-1.0.42.vsix,2a5e329d44403e27c7bb5e2713d364d020319ca89bf099f4ee933f97e8da8518,0.78,2025-04-13,2025-04-17,false,433,0,0,Programming Languages;Snippets;Linters;Debuggers;Formatters;Data Science;Visualization;Education;AI,https://github.com/AB498/cppplayground.git,validated;public,^1.0.0,vsmex
2025-06-23,malicious_list,Malicious,ab-498.httpformat,ab-498,1.0.56,ab-498.httpformat-1.0.56.vsix,9e4de385e2411d3c787630ba8930d5a927d9ee2ef33ee0b8cae7efafd34af00f,0.27,2025-04-13,2025-06-22,false,11281,5,2,Formatters,https://github.com/AB498/httpformat.git,validated;public,^1.0.0,vsmex
2025-06-23,malicious_list,Malicious,ab-498.pythonformat,ab-498,1.0.50,ab-498.pythonformat-1.0.50.vsix,0200806b14f835f559d32c2d1c07429a227b1e79a2e749a3096a10aad6f053cf,6.03,2025-04-13,2025-04-17,false,4151,0,0,Programming Languages;Linters;Debuggers;Formatters;Visualization,https://github.com/AB498/pythonformat.git,validated;public,^1.0.0,vsmex
2025-09-25,removed_list,Copyright violation,abhiagr.livs,abhiagr,1.0.6,abhiagr.livs-1.0.6.vsix,48146e33b177b9fa80bc9ffbc3b2e53db72e77b9e7e45f3f800cf0c9af8cf2e5,0.02,2017-04-26,2017-04-26,false,9000,4.2,3,Other,https://github.com/agrabhi/livs,validated;public;unpublished;locked,^0.10.1,RL
2025-09-25,malicious_list,Malicious,ahban.cychelloworld,ahban,0.2.2,ahban.cychelloworld-0.2.2.vsix,d1dde6b4ed6629466caf57fd5bd4e3521583533a7cea5e8cdaffea0b0a8970c6,0.41,2025-03-03,2025-03-03,false,7,4.4,1,Other,none,validated;public,^1.94.0,RL
2025-09-25,malicious_list,Malicious,ahban.shiba,ahban,0.0.9,ahban.shiba-0.0.9.vsix,78898de41796c80d2fd513d812b4411032850ce44eb8bb2c12211755f2e3d07e,0.01,2025-03-10,unknown,false,2,4.4,1,Other,none,validated;public,^1.97.0,RL
2025-09-25,removed_list,Malware,ahbanC.shiba,ahbanC,0.1.4,ahbanC.shiba-0.1.4.vsix,58ac09a29d42281d45c2373d58da14e6d8d38509a3f9df66a374132a8ab879d0,0.01,2025-06-07,unknown,false,3,4.5,1,Other,https://github.com/Ahban08/shiba,validated;public,^1.97.0,RL
2025-09-25,removed_list,Malware,AhmedCrypto.ahmedcrypto1,AhmedCrypto,0.0.3,AhmedCrypto.ahmedcrypto1-0.0.3.vsix,fe82e7b868945d187c65d1537cd01860d3f3c274e130eb628109b55cc986a7c0,0.04,2025-07-04,2025-07-04,false,2024336,4.5,1,Programming Languages,https://github.com/ethereum/solidity,validated;public,^1.60.0,RL
2025-09-03,removed_list,Impersonation,AIClaude.claude-code-master,AIClaude,0.1.2,AIClaude.claude-code-master-0.1.2.vsix,1403349b8ef18f1a4c8c09d38dc311050dbc5fdf349d540156904c0868873244,0.14,2025-06-24,2025-06-24,false,1300,null,null,Programming Languages;Snippets;Linters;Formatters;Machine Learning;Education;Testing;AI;Chat,https://github.com/andrepimenta/claude-code-chat.git,validated;public,^1.95.0,vsmex
2025-09-25,malicious_list,Malicious,AllenBarry.Solid,AllenBarry,1.0.2,AllenBarry.Solid-1.0.2.vsix,7e8f612a50bdcc7117ce5e4ab1a8e0d9caeea492b62b730ddbbb3645662bee7b,0.29,2025-05-13,2025-05-13,false,1600000,0,0,Programming Languages,https://github.com/ethereum/solidity,validated;public,^1.96.0,RL
2025-09-03,removed_list,Malware,automated1ogic.automated1ogic,automated1ogic,0.0.1,automated1ogic.automated1ogic-0.0.1.vsix,f074c0bef63682641b5a90d806438ecdc8248a6706f48d01b5619f202898e193,0.01,2024-05-21,2024-05-21,false,14,null,null,Other,none,validated;public,^1.89.0,vsmex
2025-09-03,removed_list,Malware,automatedlogic.automatedlogic,automatedlogic,0.0.3,automatedlogic.automatedlogic-0.0.3.vsix,5e69eb34af4d4611ae7e79441ea2223c79dda736fb144b9e9289bd5fe4ab60de,0.01,2024-05-20,2024-05-21,false,56,null,null,Other,none,validated;public,^1.89.0,vsmex
2025-09-25,removed_list,Copyright violation,azure-dev.azure-cli-helper,azure-dev,0.0.1,azure-dev.azure-cli-helper-0.0.1.vsix,33db24ad9fe5d81665ff209667de85176d61ee5e17f3388f9c37dc14bab54f9f,0.33,2022-09-06,2022-09-06,false,8961,4.5,1,Extension Packs,https://github.com/azure/azure-dev,validated;public;unpublished;locked,^1.26.0,RL
2025-09-03,removed_list,Malware,beisen.codecake,beisen,1.0.4,beisen.codecake-1.0.4.vsix,ac4c750f27c49001078a311a1f4785c578afbb503b24d3b313963399b546199b,16.98,2019-01-11,2019-01-12,false,81,null,null,Other,none,validated;public,^1.27.0,vsmex
2025-09-02,malicious_list,Malicious,benawad.vsinder,benawad,1.19.0,benawad.vsinder-1.19.0.vsix,c1e5f4be2ad872326b8547ac1694e01b7ebaf159bfd715ebfcb96b37c085be73,0.12,2020-12-09,2023-08-08,false,48253,4.65625,32,Other,https://github.com/benawad/vsinder,validated;public;unpublished;locked,^1.51.0,vsmex
2025-09-25,malicious_list,Malicious,better-sollidity.sollidity-plus,better-sollidity,0.0.183,better-sollidity.sollidity-plus-0.0.183.vsix,5f72d632c41a90abf2053832aebf1c12a1c524059cb47b5953a22cd214918515,35.93,2025-04-11,2025-04-11,false,7,4.4,1,Other,https://github.com/better-solidity/vscode-solidity,validated;public,^1.77.0,RL
2025-09-02,malicious_list,Malicious,bipro.bipro-dev,bipro,1.0.2,bipro.bipro-dev-1.0.2.vsix,05d41c64ff5dbc2216ae8a4d0ed1b828df6757074ccb700bb167a548f91c4ec4,5.65,2024-12-15,2025-01-06,false,494,null,null,Programming Languages;Snippets;Education;Testing;AI;Chat,https://github.com/bipash25/cline-with_more_models.git,validated;public;unpublished;locked,^1.84.0,vsmex
2025-09-25,malicious_list,Malicious,blackforest.blackforest-1234,blackforest,0.4.0,blackforest.blackforest-1234-0.4.0.vsix,0ae5818a468285cad40342e8025730ced966155f68750d3f27bf881cc55b2db4,0.01,2025-04-10,2025-04-10,false,2,4.4,1,Other,none,validated;public,^1.99.0,RL
2025-09-25,malicious_list,Malicious,BlancoFoundation.Truffle,BlancoFoundation,1.0.2,BlancoFoundation.Truffle-1.0.2.vsix,e79b904710fcd2599f7e74a12dc504a84f528063fc3ef7d58c9e08216a853915,4.79,2025-02-02,2025-02-02,false,55200,4.4,1,Programming Languages,none,validated;public,^1.16.0,RL
2025-09-12,removed_list,Malware,BlockchainIndustries.bitcoin-toolkit,BlockchainIndustries,0.0.1,BlockchainIndustries.bitcoin-toolkit-0.0.1.vsix,f33a48f3c53a8f4ea7226a3f0bdc3ae0ee162fe3c686461d87dcbd4adacef009,0.01,2025-09-11,2025-09-11,false,92798,null,null,Other,none,validated;public;unpublished,^1.103.0,vsmex
2025-09-12,removed_list,Malware,BlockchainIndustries.blockchain-toolkit,BlockchainIndustries,0.0.1,BlockchainIndustries.blockchain-toolkit-0.0.1.vsix,0692494b4524458e44f309de4a99e09d2f3b3e35863b937e48e155e1c32c8fbd,0.01,2025-09-11,2025-09-11,false,93044,null,null,Other,none,validated;public;unpublished,^1.103.0,vsmex
2025-09-12,removed_list,Malware,BlockchainIndustries.hardhat-toolkit,BlockchainIndustries,0.0.1,BlockchainIndustries.hardhat-toolkit-0.0.1.vsix,4765411edba7e601766b4cb01124d47d71f1684f15d046cb2f677f60a8881d39,0.01,2025-09-11,2025-09-11,false,92818,null,null,Other,none,validated;public;unpublished,^1.103.0,vsmex
2025-09-12,removed_list,Malware,BlockchainIndustries.solana-toolkit,BlockchainIndustries,0.0.1,BlockchainIndustries.solana-toolkit-0.0.1.vsix,a537fa7daa0aa23e7cd0480bcec93652b29763be91d32a4489f808493a4bd1df,0.01,2025-09-11,2025-09-11,false,93622,null,null,Other,none,validated;public;unpublished,^1.103.0,vsmex
2025-09-25,malicious_list,Malicious,BlockchainWEB3.blankebestxstnion,BlockchainWEB3,1.0.2,BlockchainWEB3.blankebestxstnion-1.0.2.vsix,b28526626ea04a61bd9cb53d706ed7a4111203f398abb14dd0a520a9081875f7,0.29,2025-05-12,2025-05-12,false,1847039,0,0,Programming Languages,https://github.com/ethereum/solidity,validated;public,^1.96.0,RL
2025-09-25,removed_list,Malware,bogigigigigity.etherefound,bogigigigigity,0.0.7,bogigigigigity.etherefound-0.0.7.vsix,655a1f2367c07c1112b44d8a660c182c6ae5fba32137e9af2c923fa10ab14b4e,0.03,2025-08-10,2025-08-10,false,46500,0,0,Programming Languages,https://github.com/ethereum,validated;public,^1.59.0,RL
2025-09-25,removed_list,Impersonation,btwiuse.gopilot-chat,btwiuse,0.0.0,btwiuse.gopilot-chat-0.0.0.vsix,f875014dd432d5c75c924768880b8be566e55030b76030c7a64fde39f9fc5048,4.45,2025-06-28,2025-06-28,false,1,4.4,1,Programming Languages,https://github.com/microsoft/vscode-copilot-release,validated;public;trial,^1.102.0-20250627,RL
2025-08-25,malicious_list,Malicious,btwiuse.vscode-remote-server,btwiuse,0.0.5,btwiuse.vscode-remote-server-0.0.5.vsix,b9771c0090386eb322b7fed842ed174422c2b29217ad72ecb29abd76dbb22f69,2.61,2022-04-20,2023-05-24,false,3347,null,null,Other,https://github.com/btwiuse/vscode-remote-server.git,validated;public;unpublished;locked,^1.64.0,vsmex
2025-09-25,malicious_list,Malicious,bug-author.shadure,bug-author,0.0.3,bug-author.shadure-0.0.3.vsix,a3f8b6b9a687c71f52c04fa1bc0ee2db7b44bf7200ca7b38644e5321e9a69f30,0.54,2025-05-07,2025-05-07,false,17790,4.4,1,Themes,https://github.com/bug-author/shadure,validated;public,^1.99.0,RL
2025-09-25,removed_list,Impersonation,bysabi.prettier-vscode-semistandard,bysabi,0.22.1,bysabi.prettier-vscode-semistandard-0.22.1.vsix,b30f9c7704c88d06e735996187dfa08d6f2f63da793637079604a4292b073eea,7.14,2017-08-08,unknown,unknown,28700,4.1,1,Formatters,https://github.com/bySabi/patch--prettier-vscode,unknown,^1.5.0,RL
2025-09-25,removed_list,Impersonation,bysabi.prettier-vscode-standard,bysabi,0.22.1,bysabi.prettier-vscode-standard-0.22.1.vsix,d5be2f7f44c1aa4b9e656dfe6e07087f596bcd767866edeef62b2cc6e7bc5c87,7.11,2017-08-08,unknown,unknown,133200,4.2,3,Formatters,https://github.com/bySabi/patch--prettier-vscode,unknown,^1.5.0,RL
2025-09-25,malicious_list,Malicious,ceo.sammarco,ceo,3.9.21,ceo.Sammarco-3.9.21.vsix,e31ac2bdd149196f33d02360b1f58c9eb9a04779e651466170a86d537936dd03,1.79,2023-07-17,unknown,unknown,51,4.4,1,Themes,none,unknown,^1.56.0,RL
2025-09-25,removed_list,Malware,CharlesHoskinson.lfamnw1,CharlesHoskinson,0.0.8,CharlesHoskinson.lfamnw1-0.0.8.vsix,58ae655ddb726e2f5b8b9b9129f580a0db5e8b1d286e5f8e73e4656214c18a40,0.04,2025-06-29,unknown,unknown,0,0,0,Other,https://github.com/ethereum/solidity,unknown,^1.60.0,RL
2025-08-25,malicious_list,Malicious,code-tester.code-tester,code-tester,0.0.1,code-tester.code-tester-0.0.1.vsix,4eb0d9405a700eccfa78aefbed73b6c8192718007decd11c45fc9c14dd65e060,0.01,2020-08-14,2023-01-12,false,113,null,null,Other,none,validated;public;unpublished;locked,^1.0.0,vsmex
2025-09-25,removed_list,Malware,Crypto-Extensions.SnowShsoNo,Crypto-Extensions,0.6.1,Crypto-Extensions.SnowShsoNo-0.6.1.vsix,5fde108e514b2f46fce09b58f4de8df5dbe0227401c394716f60011269b7c94b,0.03,2025-09-11,unknown,unknown,0,0,0,Programming Languages,https://github.com/ethereum,unknown,^1.59.0,RL
2025-09-25,removed_list,Malware,Cryptocurrency.asbaquin,Cryptocurrency,0.0.7,Cryptocurrency.asbaquin-0.0.7.vsix,923755afaa91537452981bd792d98c518abf1524cec8a2ab906351bf8d9d3664,0.04,2025-07-03,unknown,unknown,347,0,0,Programming Languages,https://github.com/ethereum/solidity,unknown,^1.60.0,RL
2025-09-25,removed_list,Malware,CryptoCurrencyExtensions.blehai,CryptoCurrencyExtensions,0.6.0,CryptoCurrencyExtensions.blehai-0.6.0.vsix,3769cf35d4122b3f21ba54b71a48f3f6d9b88098f3a4ca891291f71580a4c31e,0.03,2025-09-20,unknown,unknown,0,0,0,Programming Languages,https://github.com/solidity,unknown,^1.59.0,RL
2025-09-25,removed_list,Malware,CryptoFoundation.BlehBleh,CryptoFoundation,0.6.0,CryptoFoundation.BlehBleh-0.6.0.vsix,91b686c61e8e6a89ca02f4f6e19d1f6dd95ee49300b42c4475f04124c3f3a37b,0.03,2025-09-20,unknown,unknown,0,0,0,Programming Languages,https://github.com/ethereum,unknown,^1.59.0,RL
2025-09-25,removed_list,Malware,CryptoPublisher.aidebut,CryptoPublisher,0.1.2,CryptoPublisher.aidebut-0.1.2.vsix,26b2b91492a41e13185a09095580264d945700712f5a7f4e30fe0767c34fe32b,0.04,2025-07-09,unknown,unknown,0,0,0,Programming Languages,https://github.com/ethereum/solidity,unknown,^1.60.0,RL
2025-09-25,removed_list,Malware,CSF-RED.CSF-RED,CSF-RED,0.0.1,CSF-RED.CSF-RED-0.0.1.vsix,35c655431f1a394cdde5dfa84d854b0e940081a896fcfa569cd3460e0c63d502,0.01,2025-06-03,unknown,unknown,4,4.4,1,Other,none,unknown,^1.91.0,RL
2025-09-25,removed_list,Malware,dafsfsdsfdfsdf11.randomic-slaying-pog,dafsfsdsfdfsdf11,0.0.3,dafsfsdsfdfsdf11.randomic-slaying-pog-0.0.3.vsix,c93a01433a8ed290c4c1b772027633ba0aaec8ac7a82174071cdbb8642d22bf3,0.01,2025-07-16,unknown,unknown,2,4.5,1,Other,none,unknown,^1.102.0,RL
2025-09-25,malicious_list,Malicious,darcula-theme.darcula-official,darcula-theme,2.4.17,darcula-theme.darcula-official-2.4.17.vsix,2912291a1d8168f07d5098eb4b0843af6f126b86ea36c276ec8b0169862d56b9,0.44,2024-06-08,unknown,unknown,893,4.5,1,Themes,none,unknown,^1.13.0,RL
2025-08-25,malicious_list,Malicious,dingzex.dsp-ide,dingzex,3.11.2001,dingzex.DSP-IDE-3.11.2001.vsix,b4b3e0660666cb98292a1fd3785e28e78e1ba431182875d97dab0abf8cba1666,298.76,2024-09-25,2024-09-25,unknown,927,0,0,Programming Languages,https://github.com/github0null/eide,validated;public;unpublished;locked,^1.67.0,BKC
2025-08-25,malicious_list,Malicious,discord-inc.discord-rich-presence-rpc,discord-inc,0.0.4,discord-inc.discord-rich-presence-rpc-0.0.4.vsix,3db3b2531c72a9784218edc1b4db9265c4c4ad97136110f7787790e5aae38e96,3.82,2025-04-05,2025-04-05,unknown,191505,4.4,1,Other,none,unknown,^1.16.0,BKC
2025-09-03,removed_list,Malware,dontdownloadthis.dontdownloadthis,dontdownloadthis,0.0.2,dontdownloadthis.dontdownloadthis-0.0.2.vsix,e3e7ece591884b5ca541b39c052a22f42d793ddfdaaa01f0a1b10b3106436606,0.01,2024-09-08,2024-09-09,false,3771,null,null,Other,none,validated;public;unpublished,>=1.70.0,vsmex
2025-09-25,removed_list,Impersonation,dotatong.wt-prettier-vscode,dotatong,1.0.2,dotatong.wt-prettier-vscode-1.0.2.vsix,0b414825ed7d3cb080fb07b021fa6ab0a8abafc15ba4123885fac1d302ccca84,1.59,2023-05-15,unknown,unknown,1620,4.4,1,Formatters,none,unknown,^1.60.0,RL
2025-09-25,removed_list,Impersonation,duailibe.miniprettier,duailibe,0.1.0,duailibe.miniprettier-0.1.0.vsix,ecf362d8920949f5ca951fb11cff41c24399523d9079ae8352ec370a8e863b60,2.13,2020-03-03,unknown,unknown,4000,4.5,1,Formatters,https://github.com/duailibe/vscode-miniprettier,unknown,^1.34.0,RL
2025-09-25,removed_list,Impersonation,DylanRampage.prettier-optimized,DylanRampage,11.0.0,DylanRampage.prettier-optimized-11.0.0.vsix,98819eca143684fe6bc9434655ce7450a2040433de30bdba35978a9540836b9d,2.35,2025-01-22,unknown,unknown,289,4.5,1,Formatters,https://github.com/prettier/prettier-vscode,unknown,^1.80.0,RL
2025-09-03,removed_list,Malware,EchelonStudios.blockchain-language-support,EchelonStudios,1.0.1,EchelonStudios.blockchain-language-support-1.0.1.vsix,20261ca4eadf646c87d33aa4d0c1ac7d62e26616a7e808840e96e5903de2d6f8,1.35,2025-08-27,2025-09-03,false,67877,5,1,Programming Languages,none,validated;public;unpublished,^1.103.0,vsmex
2025-09-25,malicious_list,Malicious,edr-test.pyhton,edr-test,2.0.0,edr-test.pyhton-2.0.0.vsix,c2e204a8071ed48459e5fa53edf27bfa7b090288423dd53dc0dde1da5cf4f740,0.01,2025-02-04,unknown,unknown,58,0,0,Other,none,unknown,^1.96.0,RL
2025-09-25,removed_list,Malware,EHooley.solibity-lang,EHooley,0.0.2,EHooley.solibity-lang-0.0.2.vsix,54d9c2f15910abe052a44f88a73b487010a74f0fdee6649a2803c5bcf72ed5c5,16.90,2025-05-03,unknown,unknown,0,unknown,unknown,Other,none,unknown,^1.16.0,RL
2025-09-25,removed_list,Malware,EllisonBrett.givingblankies,EllisonBrett,0.0.2,EllisonBrett.givingblankies-0.0.2.vsix,ba06d048d1aebbfe73e0d3ef6aa1e759f2189f4b4d23786ed2f2ce442949cb0a,0.04,2025-08-20,unknown,unknown,0,0,0,Programming Languages,https://github.com/uniswap,unknown,^1.62.0,RL
2025-09-25,malicious_list,Malicious,ErickChandra.socratic-code-hinter,ErickChandra,0.0.16,ErickChandra.socratic-code-hinter-0.0.16.vsix,a6bfa371a72915f9c9b3a74038a2a092065d66a42f2172cc17bc6d02acf25d0d,35.48,2025-03-19,unknown,unknown,15,4.4,1,Other,https://github.com/MOE-TRF-23/socrabot-extension,unknown,^1.92.0,RL
2025-08-25,malicious_list,Malicious,Ericsson123.DarkThemed,Ericsson123,1.0.0,Ericsson123.DarkThemed-1.0.0.vsix,6933bd9c247c0361e351b9b5bae68d4618c543c5ba4e0e7396187d78f645e209,0.01,2022-10-12,2024-07-01,false,139,5,1,Other,none,validated;public;unpublished;locked,^1.58.0,vsmex
2025-09-25,malicious_list,Malicious,ethanielliu.audit-helper,ethanielliu,0.0.1,ethanielliu.audit-helper-0.0.1.vsix,e66199a5307d319a1617590b18d9cd267980543ba4b353124e353871b99d7f4f,1.23,2023-07-17,unknown,unknown,unknown,unknown,unknown,Other,none,unknown,^1.56.0,RL
2025-09-25,malicious_list,Malicious,ethcompiler.among-eth,EthCompiler,1.0.2,EthCompiler.among-eth-1.0.2.vsix,ce72b79e324371134db762fe70b8b1789af899d7217461bc3658a6bd84743eb6,0.56,2025-05-10,unknown,unknown,unknown,unknown,unknown,Programming Languages;Linters,https://github.com/ethereum/solidity,unknown,^1.96.0,RL
2025-09-25,malicious_list,Malicious,Ethereum.SoliditySupport,Ethereum,1.0.0,Ethereum.SoliditySupport-1.0.0.vsix,906ed264dedcb881928926d33118162791764ddbd9cf463d8d2393c6e1470ee7,0.04,2024-10-26,unknown,unknown,3300000,4.6,5,Programming Languages,none,validated;public,>=1.70.0,RL
2025-09-25,malicious_list,Malicious,EthereumFoundation.Solidity-for-Ethereum-Language,EthereumFoundation,1.0.0,EthereumFoundation.Solidity-for-Ethereum-Language-1.0.0.vsix,49da99f806f133e31e8eb2e14f88edc54e37dc7868a5923fd56cfe307f1fa9e6,0.07,2024-10-02,unknown,unknown,1100000,4.4,5,Programming Languages,none,unknown,>=1.70.0,RL
2025-09-25,malicious_list,Malicious,EthereumFoundation.Solidity-Language-for-Ethereum,EthereumFoundation,1.0.1,EthereumFoundation.Solidity-Language-for-Ethereum-1.0.1.vsix,60308af05ccc6ae64db8f9a4abfcbe282194651d6dc3d4c1ff07520e754a279d,0.07,2024-10-02,unknown,unknown,1900000,4.6,7,Programming Languages,none,unknown,>=1.70.0,RL
2025-09-25,malicious_list,Malicious,ethereumorg.Solidity-Language-for-Ethereum,ethereumorg,1.0.0,ethereumorg.Solidity-Language-for-Ethereum-1.0.0.vsix,909c1f6eb1de13f3b28474f64947af5ebedb227af4c7caafe65946e1441f3aa2,0.05,2024-10-12,unknown,unknown,1500000,4.4,13,Programming Languages,none,unknown,>=1.70.0,RL
2025-09-25,removed_list,Malware,EtherFoundation.vs-ranket,EtherFoundation,0.0.3,EtherFoundation.vs-ranket-0.0.3.vsix,ba1225b21e0cde9583a1985de413c2b2d98c671ff24217556fdb57ea10fdd860,5.85,2025-06-21,unknown,unknown,0,4.4,1,Other,none,unknown,^1.88.0,RL
2025-09-25,removed_list,Malware,EthersFoundation.bogitiy,EthersFoundation,1.2.5,EthersFoundation.bogitiy-1.2.5.vsix,ab953a79eccc318841715beb2ff2e5b049cb8ff9ef0ff51c799e4c25c21e99ae,0.04,2025-06-28,unknown,unknown,2000000,4.5,1,Programming Languages,https://github.com/ethereum/solidity,unknown,^1.60.0,RL
2025-09-25,removed_list,Malware,ETHFoundry.etherfoundrys,ETHFoundry,0.0.2,ETHFoundry.etherfoundrys-0.0.2.vsix,f1b13d0b6d9ede6535a6093c3ef5c70ccc2b44e00a1a6db3a03922d869c14a94,0.02,2025-08-11,unknown,unknown,0,0,0,Programming Languages,https://github.com/bake,unknown,^1.55.0,RL
2025-08-25,malicious_list,Malicious,evaera-rbx.vscode-rojo-rbx,evaera-rbx,2.1.2,evaera-rbx.vscode-rojo-rbx-2.1.2.vsix,469154a8d2a656c8ca98b9d504b37d49c3671477f60279e7a65733cb294bf5a3,3.85,2025-04-06,unknown,unknown,117500,4.4,1,Other,https://github.com/rojo-rbx/vscode-rojo,unknown,^1.16.0,BKC
2025-09-25,malicious_list,Malicious,EVM.Blockchain-Toolkit,EVM,1.0.0,EVM.Blockchain-Toolkit-1.0.0.vsix,40096c8f6a89536fa2de74db76b68c88dc9b9e46de5eee7eb4796642e523de8e,0.02,2024-11-10,unknown,unknown,771800,4.6,5,Programming Languages,none,unknown,>=1.70.0,RL
2025-09-25,malicious_list,Malicious,Expressjs.expressjs-session,Expressjs,1.24.0,Expressjs.expressjs-session-1.24.0.vsix,42cc6a8d60d8ac757ab3b1d901126ec2780927114471280281f2c9f9c97d7c10,0.93,2025-05-21,unknown,unknown,27,4.6,4,Other,https://github.com/expressjs/session,unknown,^1.100.0,RL
2025-09-29,removed_list,Malware,Extensions-Genre.bold-start,Extensions-Genre,0.0.2,Extensions-Genre.bold-start-0.0.2.vsix,35fb7721c591bcbe1a44a5f8858e879a3f635f82df6dd7675996dc48bfc4dc7c,0.01,2025-09-28,2025-09-28,false,2030144,null,null,Other,https://github.com/solidity.git,validated;public,^1.104.0,vsmex
2025-10-03,removed_list,Malware,Extensions-Topic.bulgarian,Extensions-Topic,0.0.1,Extensions-Topic.bulgarian-0.0.1.vsix,9c9236a3f0f498840c946190e6338ff7dd83782b5887edf01e32fe23c9ed0c6c,0.01,2025-10-02,2025-10-02,false,7682,null,null,Programming Languages;Linters,https://github.com/Extensions-Topic,validated;public;unpublished,^1.62.0,vsmex
2025-10-03,removed_list,Malware,Extensions-Topic.coffeescript,Extensions-Topic,0.0.1,Extensions-Topic.coffeescript-0.0.1.vsix,b9afbef58dec154c5397f1b40d4614c754bea4e6f2a46702ad17f2e1a2d6b69e,0.01,2025-10-02,2025-10-02,false,7859,null,null,Programming Languages;Linters,https://github.com/Extensions-Topic,validated;public;unpublished,^1.62.0,vsmex
2025-10-03,removed_list,Malware,Extensions-Topic.german,Extensions-Topic,0.0.1,Extensions-Topic.german-0.0.1.vsix,378c685a53953a016cd98b947e14769e9f902a09a2b6e0261d574ccfe1db6e85,0.01,2025-10-02,2025-10-02,false,7977,null,null,Programming Languages;Linters,https://github.com/Extensions-Topic,validated;public;unpublished,^1.62.0,vsmex
2025-10-03,removed_list,Malware,Extensions-Topic.italian,Extensions-Topic,0.0.1,Extensions-Topic.italian-0.0.1.vsix,e434cad2a2bc505613198671503f9c49b1b39369f834dd1b086973d8b8105c37,0.01,2025-10-02,2025-10-02,false,7935,null,null,Programming Languages;Linters,https://github.com/Extensions-Topic,validated;public;unpublished,^1.62.0,vsmex
2025-10-03,removed_list,Malware,Extensions-Topic.korean,Extensions-Topic,0.0.1,Extensions-Topic.korean-0.0.1.vsix,49af0e3ba9e42ee7703d9ae046d3fb13a80c6d94e51e75b636279175a0c53529,0.01,2025-10-02,2025-10-02,false,8252,null,null,Programming Languages;Linters,https://github.com/Extensions-Topic,validated;public;unpublished,^1.62.0,vsmex
2025-10-03,removed_list,Malware,Extensions-Topic.polish,Extensions-Topic,0.0.1,Extensions-Topic.polish-0.0.1.vsix,87e7120acfd59a72648dfcac8283b3fca4b99cfe3a4016ad03c1c255f7679bf8,0.01,2025-10-02,2025-10-02,false,8165,null,null,Programming Languages;Linters,https://github.com/Extensions-Topic,validated;public;unpublished,^1.62.0,vsmex
